id,title,description,link,image_link,price,availability,condition
629ef834ec8d8342fcae1088:629ef836ec8d8342fcae10af,FM SHOES 圓頭平底包鞋 黑(36-40),版 型偏大版(小一號購買) 產 地台灣 鞋 面仿牛紋面料 內 裏麂皮布內裡+舒適乳膠鞋墊 鞋 底橡膠防滑膠底 重 量550公克跟 型 筒 高筒 圍踝 圍 前跟高後跟高1cm內增高,https://www.fmshoes.com.tw/products/629ef834ec8d8342fcae1088?variation=629ef836ec8d8342fcae10af,https://img.shoplineapp.com/media/image_clips/637eecad042156001c9f4ae2/original.jpg?1669262509,780 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef846ec8d8342fcae116d,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef846ec8d8342fcae116d,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef846ec8d8342fcae116f,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef846ec8d8342fcae116f,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef846ec8d8342fcae1171,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef846ec8d8342fcae1171,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef846ec8d8342fcae1173,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef846ec8d8342fcae1173,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef846ec8d8342fcae1175,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef846ec8d8342fcae1175,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef846ec8d8342fcae1165:629ef847ec8d8342fcae1177,NEUTRAL 防潑水厚底小白鞋 米白(36-41),NEUTRAL 防潑水厚底小白鞋，經典的米白款式。選用防潑水超纖面料，搭配柔軟Q感厚底設計，既時尚又舒適，為您的步伐注入時尚與實用。,https://www.fmshoes.com.tw/products/629ef846ec8d8342fcae1165?variation=629ef847ec8d8342fcae1177,https://img.shoplineapp.com/media/image_clips/69576710aa754a010b586463/original.jpg?1767335696=&owner_id=627e1d404e691000311b0a4f,1280 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec894d,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec894d,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec894e,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec894e,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec894f,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec894f,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8950,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8950,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8951,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8951,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8952,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8952,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8953,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8953,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8954,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8954,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef947ec8d8342fcae147a:6721fe0cdeceb0000bec8955,NEUTRAL 雙帶減壓厚底休閒拖鞋 米白(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef947ec8d8342fcae147a?variation=6721fe0cdeceb0000bec8955,https://img.shoplineapp.com/media/image_clips/6957374ed2ae69001400f833/original.jpg?1767323470=&owner_id=627e1d404e691000311b0a4f,1480 TWD,in stock,new
629ef950ec8d8342fcae1491:629ef954ec8d8342fcae149e,NEUTRAL 雙帶減壓厚底休閒拖鞋 黃(35-41),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef950ec8d8342fcae1491?variation=629ef954ec8d8342fcae149e,https://img.shoplineapp.com/media/image_clips/66da6ad228852f0010ff116f/original.jpg?1725590226,1480 TWD,in stock,new
629ef950ec8d8342fcae1491:629ef956ec8d8342fcae14a0,NEUTRAL 雙帶減壓厚底休閒拖鞋 黃(35-41),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef950ec8d8342fcae1491?variation=629ef956ec8d8342fcae14a0,https://img.shoplineapp.com/media/image_clips/66da6ad228852f0010ff116f/original.jpg?1725590226,1480 TWD,in stock,new
629ef950ec8d8342fcae1491:6417d0cd6c4e5c000c98267e,NEUTRAL 雙帶減壓厚底休閒拖鞋 黃(35-41),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef950ec8d8342fcae1491?variation=6417d0cd6c4e5c000c98267e,https://img.shoplineapp.com/media/image_clips/66da6ad228852f0010ff116f/original.jpg?1725590226,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:629ef95aec8d8342fcae14ae,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=629ef95aec8d8342fcae14ae,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:629ef95bec8d8342fcae14b0,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=629ef95bec8d8342fcae14b0,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:629ef95cec8d8342fcae14b2,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=629ef95cec8d8342fcae14b2,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:629ef95dec8d8342fcae14b4,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=629ef95dec8d8342fcae14b4,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:629ef95eec8d8342fcae14b6,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=629ef95eec8d8342fcae14b6,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:6417d06ff853980012d7c730,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=6417d06ff853980012d7c730,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:66e0088b75b037a24fe6e836,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=66e0088b75b037a24fe6e836,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef959ec8d8342fcae14a7:66e0088b75b037a24fe6e837,NEUTRAL 雙帶減壓厚底休閒拖鞋 灰(35-44),版 型 偏大版(小一號購買)   產 地 台灣   鞋 面 超纖速乾面料   內 裏 腳床造型EVA發泡內墊   鞋 底 橡膠EVA防滑膠底   重 量 850公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef959ec8d8342fcae14a7?variation=66e0088b75b037a24fe6e837,https://img.shoplineapp.com/media/image_clips/66da6a82286761001c244481/original.jpg?1725590146,1480 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef962ec8d8342fcae14c6,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef962ec8d8342fcae14c6,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef963ec8d8342fcae14c8,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef963ec8d8342fcae14c8,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef964ec8d8342fcae14ca,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef964ec8d8342fcae14ca,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef965ec8d8342fcae14cc,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef965ec8d8342fcae14cc,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef966ec8d8342fcae14ce,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef966ec8d8342fcae14ce,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef967ec8d8342fcae14d0,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef967ec8d8342fcae14d0,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef962ec8d8342fcae14bd:629ef968ec8d8342fcae14d2,NEUTRAL 防水氣墊麻糬拖鞋 奶茶(36-48),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 無毒EVA材質   內 裏 無毒EVA材質   鞋 底 EVA止滑底   重 量 370公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629ef962ec8d8342fcae14bd?variation=629ef968ec8d8342fcae14d2,https://img.shoplineapp.com/media/image_clips/66dab27eca60a3001611adac/original.jpg?1725608574,399 TWD,in stock,new
629ef9f9ec8d8342fcae167c:629ef9f9ec8d8342fcae1685,FM SHOES 全真皮內增高厚底小白鞋(37-40),FM SHOES 全真皮內增高厚底小白鞋，厚底設計拉長腿部比例。可後踩的兩穿方式，展現多樣造型。真牛皮面料，讓你穿著時透氣親膚，為您的日常帶來時尚與舒適。,https://www.fmshoes.com.tw/products/629ef9f9ec8d8342fcae167c?variation=629ef9f9ec8d8342fcae1685,https://img.shoplineapp.com/media/image_clips/69a64a80c095d0185d5ee0af/original.jpg?1772505727=&owner_id=627e1d404e691000311b0a4f,2280 TWD,in stock,new
629ef9f9ec8d8342fcae167c:629ef9f9ec8d8342fcae1687,FM SHOES 全真皮內增高厚底小白鞋(37-40),FM SHOES 全真皮內增高厚底小白鞋，厚底設計拉長腿部比例。可後踩的兩穿方式，展現多樣造型。真牛皮面料，讓你穿著時透氣親膚，為您的日常帶來時尚與舒適。,https://www.fmshoes.com.tw/products/629ef9f9ec8d8342fcae167c?variation=629ef9f9ec8d8342fcae1687,https://img.shoplineapp.com/media/image_clips/69a64a80c095d0185d5ee0af/original.jpg?1772505727=&owner_id=627e1d404e691000311b0a4f,2280 TWD,in stock,new
629ef9f9ec8d8342fcae167c:629ef9faec8d8342fcae1689,FM SHOES 全真皮內增高厚底小白鞋(37-40),FM SHOES 全真皮內增高厚底小白鞋，厚底設計拉長腿部比例。可後踩的兩穿方式，展現多樣造型。真牛皮面料，讓你穿著時透氣親膚，為您的日常帶來時尚與舒適。,https://www.fmshoes.com.tw/products/629ef9f9ec8d8342fcae167c?variation=629ef9faec8d8342fcae1689,https://img.shoplineapp.com/media/image_clips/69a64a80c095d0185d5ee0af/original.jpg?1772505727=&owner_id=627e1d404e691000311b0a4f,2280 TWD,in stock,new
629ef9f9ec8d8342fcae167c:629ef9faec8d8342fcae168b,FM SHOES 全真皮內增高厚底小白鞋(37-40),FM SHOES 全真皮內增高厚底小白鞋，厚底設計拉長腿部比例。可後踩的兩穿方式，展現多樣造型。真牛皮面料，讓你穿著時透氣親膚，為您的日常帶來時尚與舒適。,https://www.fmshoes.com.tw/products/629ef9f9ec8d8342fcae167c?variation=629ef9faec8d8342fcae168b,https://img.shoplineapp.com/media/image_clips/69a64a80c095d0185d5ee0af/original.jpg?1772505727=&owner_id=627e1d404e691000311b0a4f,2280 TWD,in stock,new
629efae6ec8d8342fcae1945:629efae6ec8d8342fcae194d,FM SHOES MIT雙釦厚底休閒拖鞋 粉(36-41),版 型 標準版(照原本尺寸購買)   產 地 台灣   鞋 面 EVA材質   內 裏 EVA腳床造型中底   鞋 底 EVA防滑大底   重 量 390公克 跟 型     筒 高  筒 圍  踝 圍,https://www.fmshoes.com.tw/products/629efae6ec8d8342fcae1945?variation=629efae6ec8d8342fcae194d,https://img.shoplineapp.com/media/image_clips/66e13c29d1ea0400109740a7/original.jpg?1726037033,399 TWD,in stock,new
